siteID,namedLocation,year,month,n_samples,n_taxa,mean_body_length,sd_body_length,max_body_length,mean_body_width,mean_count_per_liter,temp_mean_monthly,temp_sd_monthly,temp_max_monthly,temp_min_monthly,n_days_temp
LIRO,LIRO.AOS.littoral2,2018,5,11,11,0.30272727272727273,NA,0.3463636363636364,0.07666666666666667,9.734848484848484,NA,NA,NA,NA,NA
LIRO,LIRO.AOS.buoy.c0,2018,7,15,15,1.0430000000000001,NA,1.0966666666666667,0.07,12.106171748416555,24.596138917232587,1.4414237578580873,29.69,21.82,22
LIRO,LIRO.AOS.littoral1,2018,7,12,12,0.395,NA,0.4791666666666667,0.065,6.932870370370371,24.596138917232587,1.4414237578580873,29.69,21.82,22
LIRO,LIRO.AOS.littoral2,2018,7,10,10,0.6425,NA,0.685,NA,1.2944444444444445,24.596138917232587,1.4414237578580873,29.69,21.82,22
LIRO,LIRO.AOS.buoy.c0,2018,9,14,14,0.7475,NA,0.8007142857142857,0.06333333333333334,7.279843444227006,20.022039373265496,2.349553946467455,23.95,14.06,30
LIRO,LIRO.AOS.littoral1,2018,9,11,11,0.42272727272727273,NA,0.49909090909090914,0.07,4.761363636363636,20.022039373265496,2.349553946467455,23.95,14.06,30
LIRO,LIRO.AOS.littoral2,2018,9,10,10,0.42200000000000004,NA,0.47400000000000003,0.065,8.025,20.022039373265496,2.349553946467455,23.95,14.06,30
LIRO,LIRO.AOS.buoy.c0,2019,5,13,13,0.2673076923076923,NA,0.3,0.077,20.271338250790304,12.17571803349195,2.9222583429389215,18.3,5.95,31
LIRO,LIRO.AOS.littoral1,2019,5,11,11,0.30454545454545456,NA,0.325,0.077,34.090909090909086,12.17571803349195,2.9222583429389215,18.3,5.95,31
LIRO,LIRO.AOS.littoral2,2019,5,13,13,0.36826923076923074,NA,0.40192307692307694,0.07533333333333334,43.97435897435897,12.17571803349195,2.9222583429389215,18.3,5.95,31
LIRO,LIRO.AOS.buoy.c1,2019,7,18,18,0.5208333333333334,NA,0.5819444444444445,0.06766666666666667,5.9908675799086755,25.57395638499562,0.9124659059540012,29.29,23.05,30
LIRO,LIRO.AOS.littoral1,2019,7,15,15,0.5391666666666667,NA,0.6483333333333333,NA,4.1305555555555555,25.57395638499562,0.9124659059540012,29.29,23.05,30
LIRO,LIRO.AOS.littoral2,2019,7,14,14,0.5651785714285714,NA,0.6607142857142857,0.075,2.0863095238095237,25.57395638499562,0.9124659059540012,29.29,23.05,30
LIRO,LIRO.AOS.buoy.c1,2019,9,18,18,0.79375,NA,0.9999999999999999,0.064,1.0744023636852,18.493552164082683,1.3250364006596937,22.32,15.85,30
LIRO,LIRO.AOS.littoral1,2019,9,12,12,0.334375,NA,0.4041666666666667,0.0625,6.666666666666667,18.493552164082683,1.3250364006596937,22.32,15.85,30
LIRO,LIRO.AOS.littoral2,2019,9,13,13,0.5903846153846154,NA,0.6826923076923077,0.053,13.461538461538462,18.493552164082683,1.3250364006596937,22.32,15.85,30
LIRO,LIRO.AOS.buoy.c1,2020,6,13,13,0.23846153846153847,NA,0.2519230769230769,0.059500000000000004,51.04788666432502,22.90596712320258,1.1225361662179942,26.34,20.51,14
LIRO,LIRO.AOS.littoral1,2020,6,9,9,0.18472222222222223,NA,0.20277777777777778,0.08549999999999999,277.037037037037,22.90596712320258,1.1225361662179942,26.34,20.51,14
LIRO,LIRO.AOS.littoral2,2020,6,7,7,0.22083333333333333,NA,0.23333333333333334,0.08549999999999999,235.23809523809527,22.90596712320258,1.1225361662179942,26.34,20.51,14
LIRO,LIRO.AOS.buoy.c1,2020,7,16,16,0.35390625,NA,0.36562500000000003,0.054000000000000006,11.246886674968867,26.005362774215254,1.606527750435555,30.45,22.56,31
LIRO,LIRO.AOS.littoral1,2020,7,14,14,0.5866071428571429,NA,0.7160714285714286,0.062,3.556547619047619,26.005362774215254,1.606527750435555,30.45,22.56,31
LIRO,LIRO.AOS.littoral2,2020,7,14,14,0.49196428571428574,NA,0.5821428571428572,0.0625,2.0267857142857144,26.005362774215254,1.606527750435555,30.45,22.56,31
LIRO,LIRO.AOS.buoy.c1,2020,9,18,18,0.8972222222222223,NA,0.9847222222222222,0.05,3.796221685021041,17.619027777777777,1.623142639098558,22.13,15.24,30
LIRO,LIRO.AOS.littoral1,2020,9,14,14,0.5669642857142857,NA,0.6303571428571428,0.05,3.0416666666666665,17.619027777777777,1.623142639098558,22.13,15.24,30
LIRO,LIRO.AOS.littoral2,2020,9,13,13,0.5951923076923077,NA,0.6596153846153846,0.05,1.592948717948718,17.619027777777777,1.623142639098558,22.13,15.24,30
LIRO,LIRO.AOS.buoy.c1,2021,4,17,17,0.29921875,NA,0.3125,0.0625,11.760676873489125,9.326239379543006,1.6954844652413712,13.61,5.52,26
LIRO,LIRO.AOS.littoral1,2021,4,16,16,0.23515625,NA,0.2625,0.07,19.6875,9.326239379543006,1.6954844652413712,13.61,5.52,26
LIRO,LIRO.AOS.littoral2,2021,4,18,18,0.30416666666666664,NA,0.3388888888888889,0.08549999999999999,60.92592592592593,9.326239379543006,1.6954844652413712,13.61,5.52,26
LIRO,LIRO.AOS.buoy.c1,2021,7,22,22,0.6073863636363637,NA,0.7056818181818182,0.05,2.2459180849591807,25.015978323038212,0.8615729085468312,28.37,22.2,31
LIRO,LIRO.AOS.littoral1,2021,7,13,13,0.4041666666666667,NA,0.49166666666666664,0.05,5.881410256410256,25.015978323038212,0.8615729085468312,28.37,22.2,31
LIRO,LIRO.AOS.littoral2,2021,7,13,13,0.4798076923076923,NA,0.5846153846153846,0.075,5.032051282051282,25.015978323038212,0.8615729085468312,28.37,22.2,31
LIRO,LIRO.AOS.buoy.c1,2021,9,8,8,1.14125,NA,1.26,0.08,1.937071917808219,19.665160025997935,1.9890234547102934,24.28,16.87,17
LIRO,LIRO.AOS.littoral1,2021,9,9,9,0.6666666666666666,NA,0.7166666666666667,0.08,6.944444444444445,19.665160025997935,1.9890234547102934,24.28,16.87,17
LIRO,LIRO.AOS.littoral2,2021,9,10,10,0.751,NA,0.7959999999999999,0.08,2.1958333333333333,19.665160025997935,1.9890234547102934,24.28,16.87,17
LIRO,LIRO.AOS.buoy.c1,2022,5,17,17,0.9970588235294118,NA,1.0282352941176471,0.07350000000000001,0.7884727023818807,15.377664867379158,2.855374146317383,20.8,7.36,27
LIRO,LIRO.AOS.littoral1,2022,5,13,13,0.5696153846153846,NA,0.6253846153846154,0.1461111111111111,4.8076923076923075,15.377664867379158,2.855374146317383,20.8,7.36,27
LIRO,LIRO.AOS.littoral2,2022,5,7,7,0.25857142857142856,NA,0.28714285714285714,0.066,0.8988095238095238,15.377664867379158,2.855374146317383,20.8,7.36,27
LIRO,LIRO.AOS.buoy.c1,2022,7,13,13,1.1784615384615384,NA,1.2476923076923077,0.07333333333333333,2.3533544081489284,24.279277149739563,0.8715513914689949,28.42,22.06,31
LIRO,LIRO.AOS.littoral1,2022,7,8,8,0.4362500000000001,NA,0.5,0.07125000000000001,2.916666666666667,24.279277149739563,0.8715513914689949,28.42,22.06,31
LIRO,LIRO.AOS.littoral2,2022,7,10,10,0.468,NA,0.538,0.078,8.583333333333334,24.279277149739563,0.8715513914689949,28.42,22.06,31
LIRO,LIRO.AOS.buoy.c1,2022,9,11,11,0.7059090909090909,NA,0.7890909090909091,0.055,1.1558219178082192,19.983185135933805,2.4656489264621717,24.59,14.2,30
LIRO,LIRO.AOS.littoral1,2022,9,11,11,0.40454545454545454,NA,0.46818181818181814,0.06,4.318181818181818,19.983185135933805,2.4656489264621717,24.59,14.2,30
LIRO,LIRO.AOS.littoral2,2022,9,10,10,0.3695,NA,0.426,0.06375,10.6,19.983185135933805,2.4656489264621717,24.59,14.2,30
LIRO,LIRO.AOS.buoy.c1,2023,5,13,13,0.40807692307692306,NA,0.45076923076923076,0.0642857142857143,1.5200210748155956,17.19277493162399,1.7944255971958243,22.25,12.57,22
LIRO,LIRO.AOS.littoral1,2023,5,9,9,0.34444444444444444,NA,0.4077777777777778,0.058,4.560185185185185,17.19277493162399,1.7944255971958243,22.25,12.57,22
LIRO,LIRO.AOS.littoral2,2023,5,10,10,0.34500000000000003,NA,0.38,0.06833333333333333,4.666666666666667,17.19277493162399,1.7944255971958243,22.25,12.57,22
LIRO,LIRO.AOS.buoy.c1,2023,7,13,13,1.028846153846154,NA,1.2361538461538462,0.0675,0.7432838188472303,23.784128631892013,1.1167212698277487,27.48,20.96,31
LIRO,LIRO.AOS.littoral1,2023,7,8,8,0.261875,NA,0.28375,0.064,8.59375,23.784128631892013,1.1167212698277487,27.48,20.96,31
LIRO,LIRO.AOS.littoral2,2023,7,10,10,0.376,NA,0.412,0.054,9.979166666666666,23.784128631892013,1.1167212698277487,27.48,20.96,31
LIRO,LIRO.AOS.buoy.c1,2023,9,19,19,0.6352631578947369,NA,0.9478947368421053,0.075,1.7204998798365778,19.500762263593373,2.035257969431934,24.68,16.85,30
LIRO,LIRO.AOS.littoral1,2023,9,10,10,0.446,NA,0.548,0.11800000000000001,7.375,19.500762263593373,2.035257969431934,24.68,16.85,30
LIRO,LIRO.AOS.littoral2,2023,9,18,18,0.3466666666666667,NA,0.4727777777777778,0.09272727272727273,2.4652777777777777,19.500762263593373,2.035257969431934,24.68,16.85,30
LIRO,LIRO.AOS.buoy.c1,2024,4,14,14,0.20249999999999999,NA,0.22428571428571428,0.08416666666666667,16.60743639921722,7.167450103379799,2.976433936018667,11.38,0.14,30
LIRO,LIRO.AOS.littoral1,2024,4,14,14,0.22607142857142856,NA,0.2792857142857143,0.077,18.0625,7.167450103379799,2.976433936018667,11.38,0.14,30
LIRO,LIRO.AOS.littoral2,2024,4,17,17,0.25058823529411767,NA,0.3029411764705882,0.09692307692307692,73.02696078431373,7.167450103379799,2.976433936018667,11.38,0.14,30
LIRO,LIRO.AOS.buoy.c1,2024,7,11,11,0.7181818181818181,NA,0.8654545454545455,0.075,6.323951847239519,24.007312996727443,1.3969564445646736,27.64,20.41,31
LIRO,LIRO.AOS.littoral1,2024,7,7,7,0.59,NA,0.812857142857143,0.065,10.952380952380953,24.007312996727443,1.3969564445646736,27.64,20.41,31
LIRO,LIRO.AOS.littoral2,2024,7,10,10,0.463,NA,0.5850000000000001,0.14333333333333334,6.316666666666667,24.007312996727443,1.3969564445646736,27.64,20.41,31
LIRO,LIRO.AOS.buoy.c1,2024,9,14,14,0.6482142857142857,NA,0.8157142857142857,0.1225,1.462249123924817,21.10453382419589,0.9472905725439656,23.88,18.86,30
LIRO,LIRO.AOS.littoral2,2024,9,13,13,0.4640384615384615,NA,0.561923076923077,0.10214285714285716,2.2788461538461537,21.10453382419589,0.9472905725439656,23.88,18.86,30
PRLA,PRLA.AOS.buoy.c0,2014,7,15,15,0.31905,NA,0.38353333333333334,0.057562499999999996,35.90816844241502,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2014,7,14,14,0.29096428571428573,NA,0.3302857142857143,0.052714285714285714,78.98189484126983,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2014,7,13,13,0.39542307692307693,NA,0.4538846153846154,0.07933333333333333,162.633547008547,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2014,9,11,11,0.42472727272727273,NA,0.4810909090909091,0.081,18.313056806207488,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2014,9,14,14,0.3578571428571429,NA,0.40921428571428575,0.08085714285714286,14.333333333333332,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2014,9,14,14,0.4124285714285715,NA,0.48121428571428576,0.09928571428571428,9.952380952380953,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2017,4,5,5,0.135,NA,0.13999999999999999,0.08,454.6555555555555,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2017,4,6,6,0.14791666666666667,NA,0.17916666666666667,0.08,71.54861111111111,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2017,4,5,5,0.13,NA,0.13999999999999999,0.08,226.48333333333332,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2017,7,14,14,0.48392857142857143,NA,0.5842857142857143,0.05,208.452380952381,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2017,7,11,11,0.4595454545454546,NA,0.5781818181818182,0.05,210.47727272727272,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2017,7,13,13,0.33153846153846156,NA,0.35846153846153844,0.05,183.97435897435898,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2017,9,13,13,0.39576923076923076,NA,0.45153846153846156,0.06,220.08547008547006,12.79627083333335,0.03620975975323723,13.51,12.29,2
PRLA,PRLA.AOS.littoral1,2017,9,14,14,0.435,NA,0.4707142857142857,0.06,169.07738095238093,12.79627083333335,0.03620975975323723,13.51,12.29,2
PRLA,PRLA.AOS.littoral2,2017,9,13,13,0.2946153846153846,NA,0.3576923076923077,0.06,149.74358974358975,12.79627083333335,0.03620975975323723,13.51,12.29,2
PRLA,PRLA.AOS.buoy.c0,2018,5,9,9,0.255,NA,0.27,0.05,249.87654320987653,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2018,5,8,8,0.12875,NA,0.13625,0.05,196.5625,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2018,5,8,8,0.24875000000000003,NA,0.26125,0.05,194.16666666666666,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2018,7,10,10,0.4385,NA,0.527,0.05,105.95555555555555,23.46207935804033,1.281367145434932,26.27,20.46,31
PRLA,PRLA.AOS.littoral1,2018,7,11,11,0.44272727272727275,NA,0.5536363636363636,0.05,74.5871212121212,23.46207935804033,1.281367145434932,26.27,20.46,31
PRLA,PRLA.AOS.littoral2,2018,7,11,11,0.46818181818181814,NA,0.5636363636363636,0.05,83.81818181818181,23.46207935804033,1.281367145434932,26.27,20.46,31
PRLA,PRLA.AOS.buoy.c0,2018,9,15,15,0.432,NA,0.5073333333333333,0.05,29.798148148148147,15.412907558378874,3.5616374486184554,19.97,8.02,29
PRLA,PRLA.AOS.littoral1,2018,9,13,13,0.4269230769230769,NA,0.5123076923076924,0.05,21.314102564102562,15.412907558378874,3.5616374486184554,19.97,8.02,29
PRLA,PRLA.AOS.littoral2,2018,9,16,16,0.398125,NA,0.441875,0.05,25.78125,15.412907558378874,3.5616374486184554,19.97,8.02,29
PRLA,PRLA.AOS.buoy.c0,2019,4,2,2,0.9650000000000001,NA,0.9750000000000001,0.088,0.125,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2019,4,4,4,0.96725,NA,0.96725,0.11299999999999999,0.09375,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2019,4,3,3,0.883,NA,0.992,0.086,0.2777777777777778,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2019,7,9,9,1.0304444444444445,NA,1.2057777777777778,0.074,4.870370370370371,24.62166279540955,0.9894664052954605,28.13,22.27,31
PRLA,PRLA.AOS.littoral1,2019,7,9,9,1.0563333333333333,NA,1.1984444444444444,0.081,9.027777777777779,24.62166279540955,0.9894664052954605,28.13,22.27,31
PRLA,PRLA.AOS.littoral2,2019,7,8,8,1.251375,NA,1.393875,NA,12.1875,24.62166279540955,0.9894664052954605,28.13,22.27,31
PRLA,PRLA.AOS.buoy.c0,2019,9,11,11,0.7587272727272727,NA,0.8593636363636363,0.088,16.62878787878788,17.143605299079873,2.1399546046759466,20.83,11.45,30
PRLA,PRLA.AOS.littoral1,2019,9,10,10,0.6676,NA,0.7464,0.087,12.429166666666667,17.143605299079873,2.1399546046759466,20.83,11.45,30
PRLA,PRLA.AOS.littoral2,2019,9,11,11,0.7220909090909091,NA,0.8143636363636364,0.09,25.83712121212121,17.143605299079873,2.1399546046759466,20.83,11.45,30
PRLA,PRLA.AOS.buoy.c0,2020,6,11,11,0.9250454545454546,NA,1.054,0.104,20.1010101010101,20.2365662634012,0.8248548478792633,22.17,18.37,18
PRLA,PRLA.AOS.littoral1,2020,6,10,10,1.0493999999999999,NA,1.1419000000000001,0.088,16.958333333333332,20.2365662634012,0.8248548478792633,22.17,18.37,18
PRLA,PRLA.AOS.littoral2,2020,6,15,15,0.5960666666666666,NA,0.6686,0.10416666666666667,2.6527777777777777,20.2365662634012,0.8248548478792633,22.17,18.37,18
PRLA,PRLA.AOS.buoy.c0,2020,7,13,13,0.5411923076923076,NA,0.5971538461538461,0.08249999999999999,22.70299145299145,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2020,7,13,13,0.5141923076923077,NA,0.5949230769230769,0.1362857142857143,7.0673076923076925,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2020,7,18,18,0.5305,NA,0.5709444444444445,0.11318181818181818,3.9351851851851856,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2020,10,13,13,0.48296153846153844,NA,0.5718461538461539,0.08185714285714286,6.732905982905983,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2020,10,11,11,0.38472727272727275,NA,0.42763636363636365,0.09471428571428571,8.151515151515152,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2020,10,11,11,0.7246363636363636,NA,0.849,0.08375,8.363636363636365,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2021,4,15,15,0.4191666666666667,NA,0.44686666666666663,0.09327272727272727,231.5740740740741,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2021,4,13,13,0.33384615384615385,NA,0.3477692307692308,0.098,153.52564102564102,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2021,4,14,14,0.4466428571428572,NA,0.47914285714285715,0.0925,153.57142857142858,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2021,7,14,14,0.5269285714285714,NA,0.5701428571428572,0.08316666666666667,29.250000000000004,24.210690905899558,1.268896684422697,28.64,21.1,31
PRLA,PRLA.AOS.littoral1,2021,7,14,14,0.3829642857142857,NA,0.4129285714285714,0.079375,11.505952380952381,24.210690905899558,1.268896684422697,28.64,21.1,31
PRLA,PRLA.AOS.littoral2,2021,7,13,13,0.44811538461538464,NA,0.4747692307692308,0.08725,36.54807692307692,24.210690905899558,1.268896684422697,28.64,21.1,31
PRLA,PRLA.AOS.buoy.c0,2021,9,7,7,0.6714285714285714,NA,0.7428571428571429,0.1,11.714285714285715,17.102907801418432,1.775220061237522,20.32,13.13,30
PRLA,PRLA.AOS.littoral1,2021,9,5,5,0.7939999999999999,NA,0.7939999999999999,0.07,14.25,17.102907801418432,1.775220061237522,20.32,13.13,30
PRLA,PRLA.AOS.littoral2,2021,9,7,7,0.66,NA,0.6957142857142857,0.085,14.744047619047619,17.102907801418432,1.775220061237522,20.32,13.13,30
PRLA,PRLA.AOS.buoy.c0,2022,4,11,11,0.4027272727272727,NA,0.43272727272727274,0.07625,55,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral1,2022,4,9,9,0.37222222222222223,NA,0.3788888888888889,0.07,114.62962962962963,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.littoral2,2022,4,11,11,0.33454545454545453,NA,0.3372727272727273,0.076875,62.49999999999999,NA,NA,NA,NA,NA
PRLA,PRLA.AOS.buoy.c0,2022,7,11,11,0.6254545454545454,NA,0.7172727272727273,0.07333333333333333,38.63636363636364,23.96811489844499,1.5261714758255818,29.29,20.47,30
PRLA,PRLA.AOS.littoral1,2022,7,10,10,0.587,NA,0.648,0.06999999999999999,31.770833333333336,23.96811489844499,1.5261714758255818,29.29,20.47,30
PRLA,PRLA.AOS.littoral2,2022,7,10,10,0.617,NA,0.698,0.07,38.5,23.96811489844499,1.5261714758255818,29.29,20.47,30
PRLA,PRLA.AOS.buoy.c0,2022,9,15,15,0.36333333333333334,NA,0.414,0.06222222222222223,2.6694444444444443,17.2653712962963,2.695976330595679,22.37,12.34,30
PRLA,PRLA.AOS.littoral1,2022,9,14,14,0.40285714285714286,NA,0.46857142857142853,0.06125,2.5595238095238098,17.2653712962963,2.695976330595679,22.37,12.34,30
PRLA,PRLA.AOS.littoral2,2022,9,14,14,0.38785714285714284,NA,0.42428571428571427,0.06375,8.37797619047619,17.2653712962963,2.695976330595679,22.37,12.34,30
PRLA,PRLA.AOS.buoy.c0,2023,5,5,5,0.399,NA,0.43,0.11,0.06666666666666667,17.904133700194638,2.248607588246497,22.32,13.3,21
PRLA,PRLA.AOS.littoral1,2023,5,4,4,0.5625,NA,0.5625,0.095,0.05208333333333333,17.904133700194638,2.248607588246497,22.32,13.3,21
PRLA,PRLA.AOS.littoral2,2023,5,3,3,0.52,NA,0.5333333333333333,0.0875,0.055555555555555546,17.904133700194638,2.248607588246497,22.32,13.3,21
PRLA,PRLA.AOS.buoy.c1,2023,7,10,10,0.96,NA,1.257,0.07116666666666667,26.555555555555554,22.568379693270067,1.4617625620739412,26.35,19.99,31
PRLA,PRLA.AOS.littoral1,2023,7,10,10,1.204,NA,1.295,0.07166666666666667,22.5,22.568379693270067,1.4617625620739412,26.35,19.99,31
PRLA,PRLA.AOS.littoral2,2023,7,10,10,0.9079999999999999,NA,1.135,0.07166666666666667,40.125,22.568379693270067,1.4617625620739412,26.35,19.99,31
PRLA,PRLA.AOS.buoy.c0,2023,9,8,8,0.308125,NA,0.3675,0.12333333333333334,62.84722222222222,18.512302457627452,2.100001116773266,24.32,16.26,30
PRLA,PRLA.AOS.littoral1,2023,9,6,6,0.48083333333333333,NA,0.5966666666666667,0.155,125.02083333333334,18.512302457627452,2.100001116773266,24.32,16.26,30
PRLA,PRLA.AOS.littoral2,2023,9,6,6,0.2316666666666667,NA,0.32333333333333336,0.076,40.57638888888889,18.512302457627452,2.100001116773266,24.32,16.26,30
PRLA,PRLA.AOS.buoy.c0,2024,4,5,5,0.426,NA,0.572,0.07666666666666667,55.833333333333336,8.13410256410256,NA,8.29,7.89,1
PRLA,PRLA.AOS.littoral1,2024,4,4,4,0.62375,NA,0.71,0.11,224.64583333333331,8.13410256410256,NA,8.29,7.89,1
PRLA,PRLA.AOS.littoral2,2024,4,6,6,0.2891666666666667,NA,0.38666666666666666,0.0775,30.90277777777778,8.13410256410256,NA,8.29,7.89,1
PRLA,PRLA.AOS.buoy.c0,2024,7,8,8,0.244375,NA,0.33125,0.074,153.8125,23.86436392287434,2.2326818822365935,29.32,19.11,31
PRLA,PRLA.AOS.littoral1,2024,7,7,7,0.30714285714285716,NA,0.42428571428571427,0.065,104.45833333333333,23.86436392287434,2.2326818822365935,29.32,19.11,31
PRLA,PRLA.AOS.littoral2,2024,7,7,7,0.19785714285714284,NA,0.2657142857142857,0.07,119.57142857142857,23.86436392287434,2.2326818822365935,29.32,19.11,31
PRLA,PRLA.AOS.buoy.c0,2024,9,15,15,0.25266666666666665,NA,0.31333333333333335,0.10181818181818182,75.92592592592592,19.020867274929465,1.2856989357002433,23.17,16.21,30
PRLA,PRLA.AOS.littoral1,2024,9,9,9,0.265,NA,0.3022222222222222,0.051666666666666666,48.06944444444444,19.020867274929465,1.2856989357002433,23.17,16.21,30
PRLA,PRLA.AOS.littoral2,2024,9,15,15,0.20766666666666667,NA,0.25266666666666665,0.08307692307692308,52.083333333333336,19.020867274929465,1.2856989357002433,23.17,16.21,30
PRPO,PRPO.AOS.buoy.c0,2014,7,14,14,0.29032142857142856,NA,0.3415714285714286,0.055428571428571424,20.39628180039139,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral1,2014,7,12,12,0.34045833333333336,NA,0.4065,0.05916666666666666,74.03414351851852,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral2,2014,7,13,13,0.37573076923076926,NA,0.4509230769230769,0.08066666666666666,52.88461538461539,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.buoy.c0,2014,9,14,14,0.40171428571428575,NA,0.4595714285714286,0.08366666666666667,12.205044574907589,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral1,2014,9,12,12,0.4106666666666667,NA,0.47058333333333335,0.08,19.40277777777778,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral2,2014,9,14,14,0.3453928571428571,NA,0.397,0.08714285714285715,8.880952380952381,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.buoy.c0,2017,4,8,8,0.453125,NA,0.540625,NA,20.630208333333332,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral1,2017,4,8,8,0.426,NA,0.5235,NA,19.979166666666664,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral2,2017,4,9,9,0.4671875,NA,0.5375,NA,21.61111111111111,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.buoy.c0,2017,7,13,13,0.6542307692307693,NA,0.7361538461538462,0.07,209.07692307692307,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral1,2017,7,9,9,0.45611111111111113,NA,0.5611111111111111,0.05,337.96296296296293,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral2,2017,7,11,11,0.4909090909090909,NA,0.5981818181818183,0.06,315.1515151515151,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.buoy.c0,2017,9,17,17,0.5,NA,0.5770588235294117,NA,7.1764705882352935,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral1,2017,9,16,16,0.8646874999999999,NA,0.9568749999999999,NA,2.138020833333333,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral2,2017,9,11,11,0.6015,NA,0.749,NA,17.424242424242426,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.buoy.c0,2018,5,8,8,0.3835714285714286,NA,0.4028571428571429,NA,6.215277777777777,22.466968641114953,0.12501253685506475,23.71,21.79,2
PRPO,PRPO.AOS.littoral1,2018,5,9,9,0.365,NA,0.3775,NA,3.4861111111111107,22.466968641114953,0.12501253685506475,23.71,21.79,2
PRPO,PRPO.AOS.littoral2,2018,5,7,7,0.3591666666666667,NA,0.395,NA,4.738095238095239,22.466968641114953,0.12501253685506475,23.71,21.79,2
PRPO,PRPO.AOS.buoy.c0,2018,7,11,11,0.40090909090909094,NA,0.45,0.05,75.92676767676767,23.597331757716482,1.3990484874062432,26.77,19.89,31
PRPO,PRPO.AOS.littoral1,2018,7,9,9,0.36777777777777776,NA,0.43333333333333335,0.05,54.162037037037045,23.597331757716482,1.3990484874062432,26.77,19.89,31
PRPO,PRPO.AOS.littoral2,2018,7,10,10,0.4095,NA,0.47000000000000003,0.05,73.44583333333334,23.597331757716482,1.3990484874062432,26.77,19.89,31
PRPO,PRPO.AOS.buoy.c0,2018,9,11,11,0.3640909090909091,NA,0.38363636363636366,0.07,288.4848484848485,15.479236512505299,3.9344206539323006,21.2,7.38,30
PRPO,PRPO.AOS.littoral1,2018,9,8,8,0.37875000000000003,NA,0.39125,0.07,353.125,15.479236512505299,3.9344206539323006,21.2,7.38,30
PRPO,PRPO.AOS.littoral2,2018,9,7,7,0.3942857142857143,NA,0.41000000000000003,0.07,564.2857142857143,15.479236512505299,3.9344206539323006,21.2,7.38,30
PRPO,PRPO.AOS.buoy.c0,2019,4,10,10,0.31425000000000003,NA,0.383,0.08328571428571428,7.305555555555556,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral1,2019,4,6,6,0.13791666666666666,NA,0.14450000000000002,0.3165,2.986111111111111,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.littoral2,2019,4,9,9,0.35777777777777775,NA,0.38122222222222224,0.11857142857142856,7.083333333333332,NA,NA,NA,NA,NA
PRPO,PRPO.AOS.buoy.c0,2019,7,10,10,0.7152000000000001,NA,0.8893,0.159,76.55833333333334,24.518890436240866,1.1695920098272912,28.7,21.72,31
