siteID,namedLocation,collectDate,taxonID,mean_body_length,min_body_length,max_body_length,mean_body_width,count_per_bottle,count_per_liter,sampler_type,aquatic_site_type,year,month,temp_mean,match_type
CRAM,CRAM.AOS.littoral2,2020-06-08,GASHYP,0.088,0.075,0.1,NA,30,1.25,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,GASSTY,0.075,0.075,0.075,NA,9398,8.878601794992914,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,GASSTY,0.075,0.075,0.075,NA,18,0.75,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-06-08,GASSTY,0.089,0.075,0.1,NA,300,12.5,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,HOLGIB,1,1,1,NA,254,0.23996221067548415,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,HOLGIB,1,1,1,NA,18,0.75,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,KELLON,0.15,0.15,0.15,NA,1016,0.9598488427019368,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,KERCOC,0.128,0.125,0.15,NA,6096,5.75909305621162,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,KERCRA,0.175,0.175,0.175,NA,1524,1.439773264052905,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,KERCRA,0.175,0.175,0.175,NA,414,17.25,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-06-08,KERCRA,0.175,0.175,0.175,NA,165,6.875,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,KERTAU,0.175,0.175,0.175,NA,2032,1.9196976854038736,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,KERTAU,0.175,0.175,0.175,NA,1962,81.75,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-06-08,KERTAU,0.179,0.175,0.2,NA,1410,58.75,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,KERTES,0.1,0.1,0.1,NA,4064,3.839395370807747,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,LEPMIN,0.975,0.925,1.05,NA,762,0.7198866320264525,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,PLOLEN,0.122,0.1,0.15,NA,162,6.75,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-06-08,PLOLEN,0.125,0.1,0.15,NA,180,7.5,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,PLOSP1,0.1,0.1,0.1,NA,18,0.75,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-06-08,PLOSP1,0.093,0.075,0.1,NA,105,4.375,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,POLSP20,0.099,0.075,0.1,NA,13462,12.71799716580066,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,POLSP20,0.1,0.1,0.1,NA,288,12,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-06-08,POLSP20,0.096,0.075,0.1,NA,255,10.625,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,SYNSP8,0.158,0.15,0.175,NA,762,0.7198866320264525,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,SYNSP8,0.175,0.175,0.175,NA,18,0.75,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-06-08,TRIMUL,0.175,0.175,0.175,0.1,15,0.625,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-06-08,TRISP31,0.3,0.3,0.3,0.075,254,0.23996221067548415,tow net,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,TRISP31,0.338,0.325,0.35,0.063,36,1.5,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-06-08,TRISP31,0.3,0.3,0.3,0.075,30,1.25,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-06-08,TROPRA1,0.4,0.4,0.4,NA,18,0.75,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-06-08,TROPRA1,0.425,0.425,0.425,NA,15,0.625,Schindler-Patalas,lake,2020,6,21.32388988762425,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,ASCECA,0.1,0.1,0.1,NA,76,3.1666666666666665,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,ASCECA,0.093,0.075,0.1,NA,42,1.75,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,ASPSP4,0.725,0.725,0.725,NA,210,0.213089802130898,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,BDESP,0.125,0.125,0.125,NA,38,1.5833333333333333,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,BDESP,0.138,0.125,0.15,NA,12,0.5,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,BOSLON,0.246,0.2,0.325,NA,1470,1.491628614916286,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,BOSLON,0.224,0.2,0.275,NA,722,30.083333333333332,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,BOSLON,0.236,0.2,0.3,NA,114,4.75,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,CALSP1,0.678,0.5,0.75,NA,8400,8.52359208523592,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,CALSP1,0.75,0.75,0.75,NA,38,1.5833333333333333,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,COLSP12,0.05,0.05,0.05,0.05,38,1.5833333333333333,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,COLSP12,0.05,0.05,0.05,0.05,72,3,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,CONSP8,0.099,0.075,0.1,0.071,11130,11.293759512937594,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,CONSP8,0.1,0.1,0.1,0.069,152,6.333333333333333,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,CONUNI,0.075,0.075,0.075,0.05,15330,15.555555555555555,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,CONUNI,0.075,0.075,0.075,0.05,12312,513,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,CONUNI,0.075,0.075,0.075,0.05,6,0.25,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,CYCSP,0.497,0.3,0.7,NA,1890,1.917808219178082,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,CYCSP,0.25,0.25,0.25,NA,6,0.25,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,EUBTUB,0.3,0.3,0.3,NA,6,0.25,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,GASHYP,0.1,0.1,0.1,NA,420,0.426179604261796,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,GASSTY,0.076,0.075,0.1,NA,8400,8.52359208523592,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,GASSTY,0.075,0.075,0.075,NA,190,7.916666666666667,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,GASSTY,0.075,0.075,0.075,NA,12,0.5,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,KELBOS,0.125,0.125,0.125,NA,210,0.213089802130898,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,KELLON,0.128,0.125,0.15,NA,1680,1.704718417047184,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,KERCOC,0.125,0.125,0.125,NA,24150,24.505327245053273,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,KERCOC,0.125,0.125,0.125,NA,342,14.25,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,KERCOC,0.125,0.125,0.125,NA,36,1.5,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,KERCRA,0.151,0.15,0.175,NA,10710,10.8675799086758,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,KERCRA,0.15,0.15,0.15,NA,7182,299.25,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,KERCRA,0.153,0.15,0.175,NA,396,16.5,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,KERTAU,0.15,0.15,0.15,NA,4200,4.26179604261796,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,KERTAU,0.153,0.15,0.175,NA,1026,42.75,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,KERTAU,0.15,0.15,0.15,NA,750,31.25,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,LECSP1,0.125,0.125,0.125,NA,6,0.25,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,LEPMIN,0.825,0.825,0.825,NA,420,0.426179604261796,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,MESEDA,1.1,0.8,1.4,NA,420,0.426179604261796,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,PLOSP1,0.117,0.1,0.125,NA,630,0.639269406392694,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,PLOSP1,0.094,0.075,0.1,NA,152,6.333333333333333,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,PLOSP1,0.1,0.1,0.1,NA,12,0.5,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,POLSP20,0.091,0.075,0.1,NA,4410,4.474885844748859,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,POLSP20,0.1,0.075,0.125,NA,266,11.083333333333334,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,POLSP20,0.085,0.075,0.1,NA,108,4.5,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,SYNSP8,0.125,0.1,0.15,NA,630,0.639269406392694,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,SYNSP8,0.15,0.125,0.175,NA,228,9.5,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,SYNSP8,0.167,0.15,0.175,NA,18,0.75,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,TRIMUL,0.175,0.175,0.175,0.1,1470,1.491628614916286,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,TRIMUL,0.175,0.175,0.175,0.1,532,22.166666666666668,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-07-15,TRIMUL,0.175,0.175,0.175,0.1,48,2,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,TRISP31,0.294,0.25,0.325,0.069,840,0.852359208523592,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-07-15,TRISP31,0.275,0.275,0.275,0.075,76,3.1666666666666665,Schindler-Patalas,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-07-15,TROPRA1,0.45,0.45,0.45,NA,210,0.213089802130898,tow net,lake,2020,7,24.14464775066422,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,ASCOVA,0.1,0.1,0.1,NA,56,2.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,ASPSP4,0.563,0.55,0.575,NA,316,0.31142209520055186,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,ASPSP4,0.375,0.375,0.375,NA,56,2.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,ASPSP4,0.55,0.55,0.55,NA,80,3.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,BOSLON,0.292,0.225,0.35,NA,474,0.4671331428008278,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,BOSLON,0.26,0.25,0.3,NA,400,16.666666666666668,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,CALSP1,0.65,0.65,0.65,NA,158,0.15571104760027593,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,CALSP1,0.525,0.5,0.55,NA,160,6.666666666666667,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,CHASP13,9.65,9.65,9.65,NA,158,0.15571104760027593,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,COLSP12,NA,NA,NA,0.05,316,0.31142209520055186,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,COLSP12,NA,NA,NA,0.05,280,11.666666666666666,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,COLSP12,NA,NA,NA,0.05,160,6.666666666666667,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,CONUNI,0.075,0.075,0.075,0.05,3476,3.4256430472060706,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,CONUNI,0.075,0.075,0.075,0.05,112,4.666666666666667,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,CONUNI,0.075,0.075,0.075,0.05,3120,130,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,CYCSP,0.444,0.35,0.55,NA,632,0.6228441904011037,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,CYCSP,0.325,0.325,0.325,NA,56,2.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,CYCSP,0.575,0.475,0.675,NA,160,6.666666666666667,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,DAPSP1,0.5,0.5,0.5,NA,158,0.15571104760027593,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,DIASP10,0.425,0.425,0.425,NA,158,0.15571104760027593,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,EUBTUB,0.45,0.45,0.45,NA,56,2.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,GASSTY,0.075,0.075,0.075,NA,316,0.31142209520055186,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,GASSTY,0.075,0.075,0.075,NA,80,3.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,KELBOS,0.125,0.125,0.125,NA,316,0.31142209520055186,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,KELLON,0.15,0.15,0.15,NA,158,0.15571104760027593,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,KELLON,0.15,0.15,0.15,NA,80,3.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,KERCOC,0.125,0.125,0.125,NA,13430,13.235439046023457,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,KERCOC,0.125,0.125,0.125,NA,4200,175,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,KERCOC,0.125,0.125,0.125,NA,6080,253.33333333333337,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,KERCRA,0.173,0.15,0.175,NA,4108,4.0484872376071745,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,KERCRA,0.167,0.15,0.175,NA,672,28,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,KERCRA,0.171,0.15,0.175,NA,3120,130,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,KERTAU,0.174,0.15,0.175,NA,8058,7.941263427614072,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,KERTAU,0.173,0.15,0.175,NA,5432,226.33333333333337,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,KERTAU,0.174,0.15,0.175,NA,5600,233.33333333333337,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,MESEDA,0.8,0.7,0.875,NA,474,0.4671331428008278,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,MONLUN,0.125,0.125,0.125,NA,56,2.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,PLOLEN,0.15,0.15,0.15,NA,474,0.4671331428008278,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,PLOLEN,0.125,0.1,0.15,NA,56,2.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,PLOSP1,0.1,0.1,0.1,NA,80,3.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,POLSP20,0.096,0.075,0.125,NA,7742,7.629841332413521,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,POLSP20,0.101,0.075,0.125,NA,3752,156.33333333333334,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,POLSP20,0.095,0.075,0.125,NA,4000,166.66666666666666,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,SYNSP8,0.1,0.1,0.1,NA,158,0.15571104760027593,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2020-09-28,SYNSP8,0.15,0.15,0.15,NA,56,2.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,SYNSP8,0.125,0.125,0.125,NA,80,3.3333333333333335,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.buoy.c1,2020-09-28,TROPRA1,0.488,0.45,0.55,NA,948,0.9342662856016556,tow net,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral2,2020-09-28,TROPRA1,0.475,0.475,0.475,NA,160,6.666666666666667,Schindler-Patalas,lake,2020,9,19.493336830523656,same_month_all_years
CRAM,CRAM.AOS.littoral1,2021-04-27,ASCECA,0.1,0.1,0.1,NA,48,2,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral2,2021-04-27,ASCECA,0.1,0.1,0.1,NA,46,1.9166666666666667,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral2,2021-04-27,ASCOVA,0.1,0.1,0.1,NA,46,1.9166666666666667,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.buoy.c0,2021-04-27,ASPBRI,0.688,0.55,0.825,NA,320,0.29030209561825276,tow net,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral2,2021-04-27,ASPBRI,0.567,0.45,0.675,NA,69,2.875,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral1,2021-04-27,ASPPRI,0.488,0.425,0.55,NA,48,2,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.buoy.c0,2021-04-27,BDESP,0.125,0.125,0.125,NA,160,0.14515104780912638,tow net,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.buoy.c0,2021-04-27,BOSLON,0.438,0.425,0.45,NA,320,0.29030209561825276,tow net,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral1,2021-04-27,BOSLON,0.3,0.275,0.325,NA,48,2,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.buoy.c0,2021-04-27,CALSP1,0.65,0.45,0.875,NA,640,0.5806041912365055,tow net,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral1,2021-04-27,CALSP1,0.522,0.425,0.65,NA,216,9,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral2,2021-04-27,CALSP1,0.483,0.425,0.575,NA,69,2.875,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral1,2021-04-27,CHYSP,0.35,0.35,0.35,NA,24,1,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral2,2021-04-27,CHYSPH,0.3,0.3,0.3,NA,23,0.9583333333333334,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.buoy.c0,2021-04-27,COLSP12,NA,NA,NA,0.094,1280,1.161208382473011,tow net,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral1,2021-04-27,COLSP12,NA,NA,NA,0.075,48,2,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral2,2021-04-27,COLSP12,NA,NA,NA,0.088,46,1.9166666666666667,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.buoy.c0,2021-04-27,CONSP8,0.153,0.125,0.2,0.08,2880,2.6127188605642746,tow net,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral1,2021-04-27,CONSP8,0.14,0.1,0.175,0.078,1512,63,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral2,2021-04-27,CONSP8,0.153,0.125,0.175,0.089,207,8.625,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.buoy.c0,2021-04-27,CYCSP,0.514,0.375,0.7,NA,1440,1.3063594302821373,tow net,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral1,2021-04-27,CYCSP,0.625,0.55,0.675,NA,72,3,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.littoral2,2021-04-27,CYCSP,0.717,0.6125,0.7749999999999999,NA,23,0.9583333333333334,Schindler-Patalas,lake,2021,4,5.808674729776505,same_month_all_years
CRAM,CRAM.AOS.buoy.c0,2021-04-27,DIASP,1.1,1.1,1.1,NA,160,0.14515104780912638,tow net,lake,2021,4,5.808674729776505,same_month_all_years
